,user_id,user_country,sex,height,weight,started,birth,ascent_id,grade_id,method_id,description,climb_type,date,year,name,crag,sector_id,sector,country,rating,user_recommended,score,fra_routes
8748,9437,PRT,0,170,63,2003,1988-10-04,426505,38,3,,0,1118095200,2005,Esplanada,Guia,480,Ocidente,PRT,2,0,450,6a+
8749,9437,PRT,0,170,63,2003,1988-10-04,426506,38,1,,0,1110322800,2005,Passeio da manhã,Guia,480,Ocidente,PRT,3,0,450,6a+
8750,9437,PRT,0,170,63,2003,1988-10-04,426507,38,1,,0,1115157600,2005,Aquarius,Guia,1977,Tubo,PRT,3,0,450,6a+
8751,9437,PRT,0,170,63,2003,1988-10-04,426513,38,1,,0,1110841200,2005,Ovomaltine,Guia,461,Degraus,PRT,3,0,450,6a+
8752,9437,PRT,0,170,63,2003,1988-10-04,426521,38,3,,0,1156716000,2006,Maré baixa,Guia,0,,PRT,3,0,450,6a+
8754,9438,PRT,0,189,68,2005,1988-01-16,339536,38,1,,0,1120428000,2005,Passeio da manhã,Guia,480,Ocidente,PRT,3,0,450,6a+
8755,9438,PRT,0,189,68,2005,1988-01-16,342609,38,1,,0,1122588000,2005,Esplanada,Guia,480,Ocidente,PRT,3,0,450,6a+
8756,9446,PRT,0,0,68,2005,1974-11-17,340182,38,1,,0,1121810400,2005,Equilíbrio,Guia,768,Alcatifa,PRT,0,0,450,6a+
8758,9446,PRT,0,0,68,2005,1974-11-17,352811,38,3,,0,1124402400,2005,Passeio da manhã,Guia,480,Ocidente,PRT,0,0,450,6a+
8761,9446,PRT,0,0,68,2005,1974-11-17,356197,38,1,,0,1124920800,2005,Corta unhas,Guia,2546,Corta unhas,PRT,0,0,450,6a+
8762,9446,PRT,0,0,68,2005,1974-11-17,427829,38,3,,0,1136588400,2006,Ovomaltine,Guia,461,Degraus,PRT,0,0,450,6a+
8763,9446,PRT,0,0,68,2005,1974-11-17,492802,38,1,,0,1146952800,2006,Aquarius,Guia,1977,Tubo,PRT,0,0,450,6a+
8766,9530,PRT,0,184,78,2003,1988-01-10,344650,38,1,,0,1120168800,2005,Passeio da manhã,Guia,480,Ocidente,PRT,3,0,450,6a+
8767,9530,PRT,0,184,78,2003,1988-01-10,344656,38,3,,0,1120168800,2005,Aquarius,Guia,1977,Tubo,PRT,3,0,450,6a+
8768,9530,PRT,0,184,78,2003,1988-01-10,344661,38,1,,0,1120168800,2005,Equilíbrio,Guia,768,Alcatifa,PRT,3,0,450,6a+
8769,9530,PRT,0,184,78,2003,1988-01-10,344699,38,3,,0,1120168800,2005,??,Fenda,0,,PRT,3,0,450,6a+
8771,9530,PRT,0,184,78,2003,1988-01-10,363833,38,1,,0,1125525600,2005,Ovomaltine,Guia,461,Degraus,PRT,3,0,450,6a+
8784,9530,PRT,0,184,78,2003,1988-01-10,1741844,38,3,,0,1284156000,2010,??,Meio mango,694,Poças,PRT,2,0,450,6a+
8785,9530,PRT,0,184,78,2003,1988-01-10,1788533,38,3,,0,1287612000,2010,??,Meio mango,1966,Baía,PRT,2,0,450,6a+
8790,9530,PRT,0,184,78,2003,1988-01-10,2750851,38,3,,0,1359327600,2013,Porca e molhada,Meio mango,694,Poças,PRT,0,0,450,6a+
8791,9530,PRT,0,184,78,2003,1988-01-10,3092821,38,3,,0,1382220000,2013,Vai lá que não deuter nada,Azoia,763,Condominio fechado,PRT,0,0,450,6a+
8806,10219,PRT,0,169,63,1994,1973-08-31,441407,38,1,,0,1138402800,2006,O último shamã,Fenda,560,Piratas,PRT,0,0,450,6a+
8807,10219,PRT,0,169,63,1994,1973-08-31,441414,38,1,,0,1141513200,2006,Maré baixa,Guia,3590,Guia nova,PRT,0,0,450,6a+
8808,10219,PRT,0,169,63,1994,1973-08-31,441415,38,1,,0,1142031600,2006,Bonsai,Azoia,0,,PRT,0,0,450,6a+
8823,10675,PRT,0,183,73,2000,1974-06-17,1230656,38,1,,0,1233529200,2009,Equilíbrio,Guia,768,Alcatifa,PRT,0,0,450,6a+
8833,11617,PRT,0,170,63,2004,,418826,38,3,,0,1088632800,2004,Passeio da manhã,Guia,480,Ocidente,PRT,0,0,450,6a+
8834,11617,PRT,0,170,63,2004,,418827,38,3,,0,1091311200,2004,Aquarius,Guia,1977,Tubo,PRT,1,0,450,6a+
8835,11617,PRT,0,170,63,2004,,418840,38,3,,0,1111014000,2005,Corta unhas,Guia,2546,Corta unhas,PRT,0,0,450,6a+
8836,11617,PRT,0,170,63,2004,,418842,38,3,,0,1111618800,2005,Esquininha,Guia,2546,Corta unhas,PRT,0,0,450,6a+
8837,11617,PRT,0,170,63,2004,,418860,38,3,,0,1117663200,2005,Moby dick,Fenda,2008,Cú de judas,PRT,0,0,450,6a+
8839,11724,PRT,0,167,63,2006,,456632,38,4,,0,1145916000,2006,Equilíbrio,Guia,768,Alcatifa,PRT,0,0,450,6a+
8840,11724,PRT,0,167,63,2006,,472185,38,3,,0,1149112800,2006,Esplanada,Guia,480,Ocidente,PRT,3,0,450,6a+
8841,11724,PRT,0,167,63,2006,,472190,38,1,,0,1147644000,2006,Equilíbrio,Guia,768,Alcatifa,PRT,2,0,450,6a+
8849,12046,PRT,0,180,63,2000,1984-01-17,1448159,38,3,,0,1257894000,2009,Voçes são dos setes,Meio mango,1966,Baía,PRT,0,0,450,6a+
8859,12635,PRT,1,159,53,2003,1971-11-18,465921,38,1,,0,1148076000,2006,Bonsai,Azoia,0,Condominio fechado,PRT,0,0,450,6a+
8860,12635,PRT,1,159,53,2003,1971-11-18,465922,38,1,,0,1148076000,2006,Andas à procura da tua neta,Azoia,763,Condominio fechado,PRT,0,0,450,6a+
8894,12873,PRT,0,178,73,2005,1977-08-31,564733,38,3,,0,1163804400,2006,Aquarius,Guia,1977,Tubo,PRT,0,0,450,6a+
8898,12873,PRT,0,178,73,2005,1977-08-31,629556,38,1,,0,1175378400,2007,Bonsai,Azoia,763,Condominio fechado,PRT,0,0,450,6a+
8899,12873,PRT,0,178,73,2005,1977-08-31,629557,38,1,,0,1175378400,2007,Andas à procura da tua neta,Azoia,763,Condominio fechado,PRT,0,0,450,6a+
8900,12873,PRT,0,178,73,2005,1977-08-31,629566,38,1,,0,1175205600,2007,Ovomaltine,Guia,461,Degraus,PRT,3,0,450,6a+
8921,13101,PRT,0,179,78,1979,1963-05-05,521671,38,1,,0,1156543200,2006,Bonsai,Azoia,0,,PRT,0,0,450,6a+
8922,13101,PRT,0,179,78,1979,1963-05-05,521673,38,1,,0,1156543200,2006,Andas à procura da tua neta,Azoia,763,Condominio fechado,PRT,0,0,450,6a+
8970,13619,ESP,0,181,78,2006,1987-07-20,1548853,38,3,,0,1270072800,2010,Vai lá que não deuter nada,Azoia,763,Condominio fechado,PRT,0,0,450,6a+
8971,13637,PRT,0,178,73,2005,1978-07-11,518747,38,3,,0,1149631200,2006,Ovomaltine,Guia,461,Degraus,PRT,2,0,450,6a+
8978,13637,PRT,0,178,73,2005,1978-07-11,554475,38,3,,0,1162072800,2006,Esquininha,Guia,2546,Corta unhas,PRT,2,0,450,6a+
8981,13637,PRT,0,178,73,2005,1978-07-11,587257,38,3,,0,1168297200,2007,Maré baixa,Guia,3590,Guia nova,PRT,2,0,450,6a+
8983,13637,PRT,0,178,73,2005,1978-07-11,612613,38,3,,0,1172962800,2007,Bonsai,Azoia,763,Condominio fechado,PRT,2,0,450,6a+
8984,13637,PRT,0,178,73,2005,1978-07-11,612614,38,3,,0,1172962800,2007,Andas à procura da tua neta,Azoia,763,Condominio fechado,PRT,2,0,450,6a+
8999,13637,PRT,0,178,73,2005,1978-07-11,2305231,38,3,,0,1327100400,2012,Aquecimento da cabra,Guia,904,Farol,PRT,3,0,450,6a+
9001,13637,PRT,0,178,73,2005,1978-07-11,2451719,38,3,,0,1337983200,2012,Gente boa,Meio mango,1966,Baía,PRT,3,0,450,6a+
9008,13693,ESP,0,189,83,2000,1983-03-03,976290,38,3,,0,1215900000,2008,Ovomaltine,Guia,461,Degraus,PRT,2,0,450,6a+
9025,13884,PRT,0,173,73,1998,1976-06-17,1305568,38,3,,0,1246744800,2009,Ovomaltine,Guia,461,Degraus,PRT,0,0,450,6a+
9072,14909,PRT,0,172,63,2005,1980-07-01,579871,38,1,,0,1150149600,2006,Ovomaltine,Guia,461,Degraus,PRT,3,0,450,6a+
9073,14909,PRT,0,172,63,2005,1980-07-01,579877,38,1,,0,1147903200,2006,Equilíbrio,Guia,768,Alcatifa,PRT,3,0,450,6a+
9074,14909,PRT,0,172,63,2005,1980-07-01,579888,38,1,,0,1157320800,2006,Corta unhas,Guia,2546,Corta unhas,PRT,1,0,450,6a+
9075,14909,PRT,0,172,63,2005,1980-07-01,579899,38,1,,0,1142031600,2006,Moby dick,Fenda,2008,Cú de judas,PRT,2,0,450,6a+
9076,14909,PRT,0,172,63,2005,1980-07-01,579901,38,1,,0,1143241200,2006,???(à esquerda da abre as pernas),Fenda,560,Piratas,PRT,2,0,450,6a+
9083,14909,PRT,0,172,63,2005,1980-07-01,616103,38,1,,0,1173222000,2007,Bonsai,Azoia,763,Condominio fechado,PRT,0,0,450,6a+
9084,14909,PRT,0,172,63,2005,1980-07-01,616104,38,1,,0,1173222000,2007,Andas à procura da tua neta,Azoia,763,Condominio fechado,PRT,0,0,450,6a+
9100,14954,PRT,0,173,73,1996,1978-11-30,1202447,38,1,,0,1239141600,2009,Equilíbrio,Guia,768,Alcatifa,PRT,0,0,450,6a+
9107,14955,PRT,0,177,78,2000,1981-04-19,582347,38,1,,0,1137366000,2006,Esplanada,Guia,480,Ocidente,PRT,0,0,450,6a+
9113,15932,PRT,0,0,0,2000,,774652,38,3,,0,1192226400,2007,Ovomaltine,Guia,461,Degraus,PRT,2,0,450,6a+
9120,16204,PRT,0,0,63,2002,1980-11-06,2308990,38,1,,0,1327791600,2012,Fight club,Meio mango,694,Poças,PRT,3,0,450,6a+
9126,16590,PRT,1,171,53,2005,1992-05-04,3453430,38,2,,0,1407621600,2014,Ovomaltine,Guia,461,Degraus,PRT,0,0,450,6a+
9130,16590,PRT,1,171,53,2005,1992-05-04,3805113,38,2,,0,1431813600,2015,Vai lá que não deuter nada,Azoia,763,Condominio fechado,PRT,0,0,450,6a+
9131,16590,PRT,1,171,53,2005,1992-05-04,3805118,38,2,,0,1431813600,2015,Aurora boreal,Azoia,763,Condominio fechado,PRT,0,0,450,6a+
9132,16590,PRT,1,171,53,2005,1992-05-04,3819978,38,3,,0,1432936800,2015,Verde código verde,Fenda,2010,Giroflé-giroflá,PRT,0,0,450,6a+
9133,16590,PRT,1,171,53,2005,1992-05-04,3850446,38,3,,0,1434837600,2015,Equilíbrio,Guia,768,Alcatifa,PRT,2,0,450,6a+
9134,16590,PRT,1,171,53,2005,1992-05-04,3856851,38,3,,0,1435356000,2015,Blind witch project,Fenda,560,Piratas,PRT,0,0,450,6a+
9146,16591,PRT,0,0,0,0,1974-05-18,2506484,38,1,,0,1341352800,2012,Moby dick,Fenda,2008,Cú de judas,PRT,0,0,450,6a+
9162,17063,PRT,0,170,58,2007,1981-05-16,688132,38,1,,0,1181253600,2007,Esplanada,Guia,480,Ocidente,PRT,2,0,450,6a+
9163,17063,PRT,0,170,58,2007,1981-05-16,688602,38,1,,0,1181858400,2007,Ovomaltine,Guia,461,Degraus,PRT,3,0,450,6a+
9164,17063,PRT,0,170,58,2007,1981-05-16,695574,38,2,,0,1180303200,2007,Passeio da manhã,Guia,480,Ocidente,PRT,2,0,450,6a+
9165,17063,PRT,0,170,58,2007,1981-05-16,695577,38,1,,0,1179439200,2007,Equilíbrio,Guia,768,Alcatifa,PRT,2,0,450,6a+
9166,17063,PRT,0,170,58,2007,1981-05-16,695580,38,3,,0,1179525600,2007,Corta unhas,Guia,2546,Corta unhas,PRT,2,0,450,6a+
9167,17224,PRT,0,171,63,2006,1982-04-16,697263,38,3,,0,1180130400,2007,Corta unhas,Guia,2546,Corta unhas,PRT,0,0,450,6a+
9168,17224,PRT,0,171,63,2006,1982-04-16,697264,38,3,,0,1177711200,2007,Equilíbrio,Guia,768,Alcatifa,PRT,0,0,450,6a+
9169,17224,PRT,0,171,63,2006,1982-04-16,697265,38,3,,0,1161381600,2006,Passeio da manhã,Guia,480,Ocidente,PRT,0,0,450,6a+
9173,17224,PRT,0,171,63,2006,1982-04-16,711520,38,1,,0,1184882400,2007,Ovomaltine,Guia,461,Degraus,PRT,2,0,450,6a+
9183,17224,PRT,0,171,63,2006,1982-04-16,1118408,38,3,,0,1229641200,2008,Moby dick,Fenda,2008,Cú de judas,PRT,3,0,450,6a+
9184,17224,PRT,0,171,63,2006,1982-04-16,1163238,38,1,,0,1235602800,2009,Velho obstinado é um velho encharcado,Fenda,810,Crocodilos,PRT,2,0,450,6a+
9189,17224,PRT,0,171,63,2006,1982-04-16,1330869,38,3,,0,1248732000,2009,Vai lá que não deuter nada,Azoia,763,Condominio fechado,PRT,3,1,450,6a+
9190,17224,PRT,0,171,63,2006,1982-04-16,1330870,38,3,,0,1248732000,2009,Aurora boreal,Azoia,0,Condominio fechado,PRT,3,0,450,6a+
9192,17224,PRT,0,171,63,2006,1982-04-16,1423550,38,3,,0,1255730400,2009,Gaiteiro memanco,Meio mango,1966,Baía,PRT,2,0,450,6a+
9193,17224,PRT,0,171,63,2006,1982-04-16,1423551,38,3,,0,1255730400,2009,Forte da baralhada,Meio mango,1966,Baía,PRT,2,0,450,6a+
9195,17224,PRT,0,171,63,2006,1982-04-16,1713186,38,3,,0,1263942000,2010,Esplanada,Guia,480,Ocidente,PRT,3,1,450,6a+
9198,17224,PRT,0,171,63,2006,1982-04-16,1764579,38,3,,0,1286056800,2010,Maré baixa,Guia,3590,Guia nova,PRT,3,1,450,6a+
9200,17229,PRT,0,187,68,2005,1985-12-19,697508,38,1,,0,1183154400,2007,Equilíbrio,Guia,768,Alcatifa,PRT,0,0,450,6a+
9205,17229,PRT,0,187,68,2005,1985-12-19,748707,38,4,,0,1189116000,2007,Ovomaltine,Guia,461,Degraus,PRT,0,0,450,6a+
9207,17258,PRT,0,175,68,2005,1985-09-03,699272,38,4,,0,1182722400,2007,Equilíbrio,Guia,768,Alcatifa,PRT,3,0,450,6a+
9209,17385,POL,1,173,0,2006,1993-09-30,2338577,38,2,,0,1329865200,2012,Ovomaltine,Guia,461,Degraus,PRT,2,0,450,6a+
9213,17432,PRT,0,180,68,2005,1979-11-28,710140,38,3,,0,1178920800,2007,Escorregadia,Guia,0,,PRT,0,0,450,6a+
9216,17432,PRT,0,180,68,2005,1979-11-28,710207,38,1,,0,1157752800,2006,Andas à procura da tua neta,Azoia,763,Condominio fechado,PRT,0,0,450,6a+
9223,17432,PRT,0,180,68,2005,1979-11-28,730732,38,3,,0,1186524000,2007,Escorregadia,Guia,0,,PRT,0,0,450,6a+
9224,17432,PRT,0,180,68,2005,1979-11-28,730733,38,3,,0,1186524000,2007,Roleta russa,Guia,0,,PRT,0,0,450,6a+
9228,17731,PRT,0,178,58,2007,1989-10-25,730277,38,3,,0,1187042400,2007,Equilíbrio,Guia,768,Alcatifa,PRT,3,0,450,6a+
9229,17731,PRT,0,178,58,2007,1989-10-25,738028,38,3,,0,1187906400,2007,Passeio da manhã,Guia,480,Ocidente,PRT,2,0,450,6a+
9230,17731,PRT,0,178,58,2007,1989-10-25,748050,38,1,,0,1188943200,2007,Ovomaltine,Guia,461,Degraus,PRT,2,0,450,6a+
9240,17731,PRT,0,178,58,2007,1989-10-25,1604028,38,1,,0,1273960800,2010,Bad speedy,Fenda,810,Crocodilos,PRT,3,1,450,6a+
9252,18231,PRT,0,175,0,1995,1984-12-01,759363,38,3,,0,1190325600,2007,Equilíbrio,Guia,768,Alcatifa,PRT,0,0,450,6a+
9253,18231,PRT,0,175,0,1995,1984-12-01,759377,38,1,,0,1190325600,2007,Passeio da manhã,Guia,480,Ocidente,PRT,0,0,450,6a+
9254,18235,PRT,0,0,0,0,,759435,38,3,,0,1190066400,2007,Ovomaltine,Guia,461,Degraus,PRT,0,0,450,6a+
9258,18664,PRT,1,0,0,0,,983515,38,3,,0,1197068400,2007,Ovomaltine,Guia,461,Degraus,PRT,0,0,450,6a+
9261,18664,PRT,1,0,0,0,,984152,38,3,,0,1216504800,2008,Moby dick,Fenda,2008,Cú de judas,PRT,0,0,450,6a+
9262,18664,PRT,1,0,0,0,,1377598,38,3,,0,1252015200,2009,Galeão branco,Fenda,560,Piratas,PRT,0,0,450,6a+
9263,18664,PRT,1,0,0,0,,1383677,38,3,,0,1252533600,2009,Maré baixa,Guia,3590,Guia nova,PRT,0,0,450,6a+
9266,18664,PRT,1,0,0,0,,1500186,38,3,,0,1264719600,2010,Equilíbrio,Guia,768,Alcatifa,PRT,0,0,450,6a+
9271,18982,PRT,0,0,0,0,,801319,38,1,,0,1150495200,2006,Moby dick,Fenda,2008,Cú de judas,PRT,0,0,450,6a+
9273,19629,PRT,0,186,83,2005,1982-11-17,832335,38,1,,0,1198018800,2007,Ovomaltine,Guia,461,Degraus,PRT,3,0,450,6a+
9274,19629,PRT,0,186,83,2005,1982-11-17,862952,38,1,,0,1204498800,2008,Equilíbrio,Guia,768,Alcatifa,PRT,3,0,450,6a+
9275,19629,PRT,0,186,83,2005,1982-11-17,879305,38,3,,0,1203894000,2008,Velha obstinada,Fenda,810,Crocodilos,PRT,3,0,450,6a+
9276,19629,PRT,0,186,83,2005,1982-11-17,884065,38,3,,0,1206831600,2008,Galeão cinzento,Fenda,560,Piratas,PRT,3,0,450,6a+
9278,19629,PRT,0,186,83,2005,1982-11-17,917257,38,3,,0,1209852000,2008,Corta unhas,Guia,2546,Corta unhas,PRT,1,0,450,6a+
9282,19629,PRT,0,186,83,2005,1982-11-17,961838,38,3,,0,1214258400,2008,Maré baixa,Guia,3590,Guia nova,PRT,3,0,450,6a+
9284,19629,PRT,0,186,83,2005,1982-11-17,1533417,38,3,,0,1268434800,2010,Bonsai,Azoia,0,,PRT,0,0,450,6a+
9285,19629,PRT,0,186,83,2005,1982-11-17,1533418,38,3,,0,1268434800,2010,Andas à procura da tua neta,Azoia,763,Condominio fechado,PRT,0,0,450,6a+
9286,19629,PRT,0,186,83,2005,1982-11-17,1533425,38,3,,0,1269039600,2010,Aurora boreal,Azoia,0,,PRT,0,0,450,6a+
9288,19629,PRT,0,186,83,2005,1982-11-17,1542958,38,3,,0,1269385200,2010,Aquarius,Guia,1977,Tubo,PRT,0,0,450,6a+
9289,19629,PRT,0,186,83,2005,1982-11-17,1626043,38,3,,0,1231196400,2009,Galeão branco,Fenda,560,Piratas,PRT,2,0,450,6a+
9290,19629,PRT,0,186,83,2005,1982-11-17,1650995,38,3,,0,1277589600,2010,Esplanada,Guia,480,Ocidente,PRT,0,0,450,6a+
9295,19629,PRT,0,186,83,2005,1982-11-17,1796261,38,3,,0,1288130400,2010,Vocês são dos setes,Meio mango,1966,Baía,PRT,3,0,450,6a+
9306,20055,PRT,0,178,68,2005,1983-03-05,851641,38,2,,0,1203375600,2008,Equilíbrio,Guia,768,Alcatifa,PRT,3,0,450,6a+
9309,20055,PRT,0,178,68,2005,1983-03-05,1318568,38,3,,0,1247781600,2009,Ovomaltine,Guia,461,Degraus,PRT,0,0,450,6a+
9314,20055,PRT,0,178,68,2005,1983-03-05,2934871,38,1,,0,1372716000,2013,Aquarius,Guia,1977,Tubo,PRT,2,0,450,6a+
9317,20055,PRT,0,178,68,2005,1983-03-05,3119770,38,2,,0,1383778800,2013,Maré baixa,Guia,3590,Guia nova,PRT,2,0,450,6a+
9327,20055,PRT,0,178,68,2005,1983-03-05,3673177,38,3,,0,1422831600,2015,Voces são dos sete,Meio mango,1966,Baía,PRT,0,0,450,6a+
9331,20057,ESP,0,182,63,2007,1985-03-11,1547744,38,3,,0,1270332000,2010,Ovomaltine,Guia,461,Degraus,PRT,3,0,450,6a+
9332,20057,ESP,0,182,63,2007,1985-03-11,1547769,38,3,,0,1270072800,2010,Burro velho gosta de erva tenra,Azoia,2398,Poema rocha,PRT,2,0,450,6a+
9334,20073,ESP,1,160,53,2002,1981-09-29,1206793,38,3,,0,1239400800,2009,Moby dick,Fenda,0,Cú de judas,PRT,2,0,450,6a+
9337,20327,PRT,0,175,63,1996,1981-08-24,935615,38,1,,0,1211580000,2008,Ovomaltine,Guia,461,Degraus,PRT,0,0,450,6a+
9339,20626,ESP,0,171,58,1995,1969-10-20,1729008,38,3,,0,1281909600,2010,Ovomaltine,Guia,461,Degraus,PRT,2,0,450,6a+
9341,20859,PRT,0,181,68,2007,1976-06-10,963524,38,4,,0,1214431200,2008,Ovomaltine,Guia,461,Degraus,PRT,0,0,450,6a+
9342,20859,PRT,0,181,68,2007,1976-06-10,963526,38,1,,0,1214431200,2008,Passeio da manhã,Guia,480,Ocidente,PRT,0,0,450,6a+
9343,20859,PRT,0,181,68,2007,1976-06-10,968113,38,1,,0,1214949600,2008,Ovomaltine,Guia,461,Degraus,PRT,0,0,450,6a+
9344,20859,PRT,0,181,68,2007,1976-06-10,973731,38,4,,0,1215554400,2008,Maré baixa,Guia,3590,Guia nova,PRT,0,0,450,6a+
9345,20859,PRT,0,181,68,2007,1976-06-10,980890,38,1,,0,1216245600,2008,Ovomaltine,Guia,461,Degraus,PRT,0,0,450,6a+
9346,20859,PRT,0,181,68,2007,1976-06-10,980894,38,1,,0,1216332000,2008,Ovomaltine,Guia,461,Degraus,PRT,0,0,450,6a+
9360,20950,PRT,0,174,63,2008,1987-03-24,968745,38,3,,0,1214949600,2008,Passeio da manhã,Guia,480,Ocidente,PRT,3,0,450,6a+
9361,20950,PRT,0,174,63,2008,1987-03-24,974325,38,3,,0,1215640800,2008,Equilíbrio,Guia,768,Alcatifa,PRT,3,0,450,6a+
9363,20950,PRT,0,174,63,2008,1987-03-24,992019,38,3,,0,1217282400,2008,Ovomaltine,Guia,461,Degraus,PRT,1,0,450,6a+
9369,20950,PRT,0,174,63,2008,1987-03-24,1059337,38,3,,0,1223157600,2008,Bonsai,Azoia,763,Condominio fechado,PRT,1,0,450,6a+
9370,20950,PRT,0,174,63,2008,1987-03-24,1059347,38,3,,0,1223071200,2008,Burro velho gosta de erva tenra,Azoia,2398,Poema rocha,PRT,0,0,450,6a+
9376,20950,PRT,0,174,63,2008,1987-03-24,1167694,38,3,,0,1236034800,2009,Aurora boreal,Azoia,763,Condominio fechado,PRT,3,0,450,6a+
9377,20950,PRT,0,174,63,2008,1987-03-24,1171127,38,2,,0,1236466800,2009,Bad speedy,Fenda,810,Crocodilos,PRT,3,0,450,6a+
9387,20950,PRT,0,174,63,2008,1987-03-24,1555218,38,3,,0,1270764000,2010,Maré baixa,Guia,3590,Guia nova,PRT,0,0,450,6a+
9388,20950,PRT,0,174,63,2008,1987-03-24,1783152,38,3,,0,1287180000,2010,Aquarius,Guia,1977,Tubo,PRT,3,0,450,6a+
9391,20950,PRT,0,174,63,2008,1987-03-24,1796441,38,3,,0,1288130400,2010,Vocês são dos setes,Meio mango,1966,Baía,PRT,0,0,450,6a+
9407,21133,PRT,0,176,68,2005,1976-02-12,968740,38,3,,0,1214949600,2008,Passeio da manhã,Guia,480,Ocidente,PRT,0,0,450,6a+
9408,21133,PRT,0,176,68,2005,1976-02-12,968761,38,3,,0,1215036000,2008,Equilíbrio,Guia,768,Alcatifa,PRT,0,0,450,6a+
9410,21133,PRT,0,176,68,2005,1976-02-12,1097529,38,3,,0,1226703600,2008,Aurora boreal,Azoia,763,Condominio fechado,PRT,0,0,450,6a+
9411,21133,PRT,0,176,68,2005,1976-02-12,1097530,38,3,,0,1226703600,2008,Vai la que não deuter nada,Azoia,763,Condominio fechado,PRT,0,0,450,6a+
9412,21133,PRT,0,176,68,2005,1976-02-12,1097535,38,3,,0,1226703600,2008,Bonsai,Azoia,763,Condominio fechado,PRT,0,0,450,6a+
9413,21133,PRT,0,176,68,2005,1976-02-12,1097536,38,3,,0,1226703600,2008,Andas à procura da tua neta,Azoia,763,Condominio fechado,PRT,0,0,450,6a+
9414,21133,PRT,0,176,68,2005,1976-02-12,1097550,38,3,,0,1226790000,2008,Burro velho gosta de erva tenra,Azoia,2398,Poema rocha,PRT,0,0,450,6a+
9419,21133,PRT,0,176,68,2005,1976-02-12,1465366,38,3,,0,1259967600,2009,Bad speedy,Fenda,810,Crocodilos,PRT,0,0,450,6a+
9423,21133,PRT,0,176,68,2005,1976-02-12,1536830,38,3,,0,1269298800,2010,Ovomaltine,Guia,461,Degraus,PRT,0,0,450,6a+
9430,21133,PRT,0,176,68,2005,1976-02-12,2590971,38,3,,0,1346450400,2012,Moby dick,Fenda,2008,Cú de judas,PRT,0,0,450,6a+
9431,21133,PRT,0,176,68,2005,1976-02-12,2629202,38,3,,0,1348869600,2012,Aquarius,Guia,1977,Tubo,PRT,0,0,450,6a+
9437,21242,PRT,0,180,73,2007,1985-12-19,912623,38,1,,0,1207087200,2008,Ovomaltine,Guia,461,Degraus,PRT,0,0,450,6a+
9438,21242,PRT,0,180,73,2007,1985-12-19,912636,38,1,,0,1208296800,2008,Equilíbrio,Guia,768,Alcatifa,PRT,0,0,450,6a+
9439,21242,PRT,0,180,73,2007,1985-12-19,917426,38,3,,0,1210024800,2008,Corta unhas,Guia,2546,Corta unhas,PRT,0,0,450,6a+
9443,21242,PRT,0,180,73,2007,1985-12-19,1543539,38,3,,0,1269986400,2010,Esquininha,Guia,2546,Corta unhas,PRT,0,0,450,6a+
9447,21346,PRT,0,173,63,2007,1983-10-20,945898,38,1,,0,1198105200,2007,Ovomaltine,Guia,461,Degraus,PRT,0,0,450,6a+
9448,21346,PRT,0,173,63,2007,1983-10-20,947274,38,1,,0,1199314800,2008,Equilíbrio,Guia,768,Alcatifa,PRT,0,0,450,6a+
9449,21346,PRT,0,173,63,2007,1983-10-20,947275,38,3,,0,1203462000,2008,Corta unhas,Guia,2546,Corta unhas,PRT,0,0,450,6a+
9451,21346,PRT,0,173,63,2007,1983-10-20,947960,38,3,,0,1205881200,2008,Moby dick,Fenda,2008,Cú de judas,PRT,0,0,450,6a+
9453,21346,PRT,0,173,63,2007,1983-10-20,950939,38,3,,0,1199314800,2008,Passeio da manhã,Guia,480,Ocidente,PRT,0,0,450,6a+
9458,21416,PRT,0,170,63,2007,1973-12-07,1113321,38,4,,0,1181944800,2007,Aquarius,Guia,1977,Tubo,PRT,0,0,450,6a+
9459,21416,PRT,0,170,63,2007,1973-12-07,1113323,38,4,,0,1187992800,2007,Equilíbrio,Guia,768,Alcatifa,PRT,0,0,450,6a+
9466,21960,PRT,1,160,0,0,1986-10-20,952146,38,3,,0,1213048800,2008,Esplanada,Guia,480,Ocidente,PRT,0,0,450,6a+
9467,21960,PRT,1,160,0,0,1986-10-20,952151,38,1,,0,1190671200,2007,Ovomaltine,Guia,461,Degraus,PRT,0,0,450,6a+
9468,21960,PRT,1,160,0,0,1986-10-20,952162,38,1,,0,1192485600,2007,Equilíbrio,Guia,768,Alcatifa,PRT,0,0,450,6a+
9469,21960,PRT,1,160,0,0,1986-10-20,952175,38,3,,0,1195599600,2007,Corta unhas,Guia,2546,Corta unhas,PRT,0,0,450,6a+
9470,21960,PRT,1,160,0,0,1986-10-20,952176,38,3,,0,1195599600,2007,Esquininha,Guia,2546,Corta unhas,PRT,0,0,450,6a+
9471,21960,PRT,1,160,0,0,1986-10-20,952179,38,1,,0,1202166000,2008,Velha obstinada,Fenda,810,Crocodilos,PRT,0,0,450,6a+
9472,21960,PRT,1,160,0,0,1986-10-20,952181,38,3,,0,1202252400,2008,Galeão branco,Fenda,560,Piratas,PRT,0,0,450,6a+
9473,21960,PRT,1,160,0,0,1986-10-20,952209,38,1,,0,1189461600,2007,Passeio da manhã,Guia,480,Ocidente,PRT,0,0,450,6a+
